DATA,SESSAO,HORA,PRECO_PT,PRECO_ES
31/01/2016,2,17,32.3,32.3
31/01/2016,2,18,33.01,33.01
31/01/2016,2,19,34.3,34.3
31/01/2016,2,20,40.64,40.64
31/01/2016,2,21,41.71,41.71
31/01/2016,2,22,42.29,42.29
31/01/2016,2,23,42.86,42.86
31/01/2016,2,24,37.62,37.62
31/01/2016,3,5,4.7,4.7
31/01/2016,3,6,5,5
31/01/2016,3,7,5.11,5.11
31/01/2016,3,8,15.4,15.4
31/01/2016,3,9,20.1,20.1
31/01/2016,3,10,22.22,22.22
31/01/2016,3,11,30.3,30.3
31/01/2016,3,12,30.26,30.26
31/01/2016,3,13,27.1,27.1
31/01/2016,3,14,34.4,34.4
31/01/2016,3,15,34.4,34.4
31/01/2016,3,16,28.4,28.4
31/01/2016,3,17,28.3,28.3
31/01/2016,3,18,33.6,33.6
31/01/2016,3,19,31,31
31/01/2016,3,20,38.63,38.63
31/01/2016,3,21,39.99,39.99
31/01/2016,3,22,42.33,42.33
31/01/2016,3,23,42.28,42.28
31/01/2016,3,24,35.62,35.62
31/01/2016,4,8,10.11,10.11
31/01/2016,4,9,17.11,17.11
31/01/2016,4,10,16.99,16.99
31/01/2016,4,11,24.58,24.58
31/01/2016,4,12,35.6,35.6
31/01/2016,4,13,29.5,29.5
31/01/2016,4,14,31,31
31/01/2016,4,15,31,31
31/01/2016,4,16,26.9,26.9
31/01/2016,4,17,26.3,26.3
31/01/2016,4,18,33.6,33.6
31/01/2016,4,19,31.64,31.64
31/01/2016,4,20,39.64,39.64
31/01/2016,4,21,41.78,41.78
31/01/2016,4,22,42.57,42.57
31/01/2016,4,23,42.28,42.28
31/01/2016,4,24,36.56,36.56
31/01/2016,5,12,25,25
31/01/2016,5,13,22.6,22.6
31/01/2016,5,14,30,30
31/01/2016,5,15,30,30
31/01/2016,5,16,23.9,23.9
31/01/2016,5,17,20.94,20.94
31/01/2016,5,18,27.6,27.6
31/01/2016,5,19,30,30
31/01/2016,5,20,34.3,34.3
31/01/2016,5,21,37.2,37.2
31/01/2016,5,22,39.45,39.45
31/01/2016,5,23,39.18,39.18
31/01/2016,5,24,35.1,35.1
31/01/2016,6,16,14.2,14.2
31/01/2016,6,17,23.31,23.31
31/01/2016,6,18,28,28
31/01/2016,6,19,27.75,27.75
31/01/2016,6,20,33.35,33.35
31/01/2016,6,21,34.98,34.98
31/01/2016,6,22,41.45,41.45
31/01/2016,6,23,37.38,37.38
31/01/2016,6,24,33.62,33.62
31/01/2016,7,22,38.1,38.1
31/01/2016,7,23,38.6,38.6
31/01/2016,7,24,30,30
1/02/2016,0,1,38.75,38.75
1/02/2016,0,2,35.01,35.01
1/02/2016,0,3,32.3,32.3
1/02/2016,0,4,31,31
1/02/2016,0,5,30.01,30.01
1/02/2016,0,6,32.6,32.6
1/02/2016,0,7,38,38
1/02/2016,0,8,49.3,49.3
1/02/2016,0,9,50.28,50.28
1/02/2016,0,10,48.15,48.15
1/02/2016,0,11,47.9,47.9
1/02/2016,0,12,51.53,45
1/02/2016,0,13,52.9,40.62
1/02/2016,0,14,51.53,46
1/02/2016,0,15,45.69,45.43
1/02/2016,0,16,52.9,44.1
1/02/2016,0,17,52.53,46
1/02/2016,0,18,51.69,48.15
1/02/2016,0,19,50.24,50.24
1/02/2016,0,20,55.55,55.55
1/02/2016,0,21,57,57
1/02/2016,0,22,55.55,55.55
1/02/2016,0,23,48.4,48.4
1/02/2016,0,24,44,44
1/02/2016,1,1,36.1,36.1
1/02/2016,1,2,36.01,36.01
1/02/2016,1,3,35.5,35.5
1/02/2016,1,4,34.2,34.2
1/02/2016,1,5,33.21,33.21
1/02/2016,1,6,34.6,34.6
1/02/2016,1,7,38,38
1/02/2016,1,8,47.25,47.25
1/02/2016,1,9,46.42,46.42
1/02/2016,1,10,44.82,44.82
1/02/2016,1,11,44.66,44.66
1/02/2016,1,12,46.53,40.67
1/02/2016,1,13,47.9,40.39
1/02/2016,1,14,46.53,42
1/02/2016,1,15,42.29,42.29
1/02/2016,1,16,47.9,41.67
1/02/2016,1,17,47.53,42.33
1/02/2016,1,18,46.69,44.9
1/02/2016,1,19,46.1,46.1
1/02/2016,1,20,50.55,50.55
1/02/2016,1,21,52.38,52.38
1/02/2016,1,22,50.55,50.55
1/02/2016,1,23,44.46,44.46
1/02/2016,1,24,41.67,41.67
1/02/2016,2,1,37.1,37.1
1/02/2016,2,2,34.01,34.01
1/02/2016,2,3,32.3,32.3
1/02/2016,2,4,32,32
1/02/2016,2,5,29.86,29.86
1/02/2016,2,6,32.6,32.6
1/02/2016,2,7,38,38
1/02/2016,2,8,47.19,47.19
1/02/2016,2,9,48.28,48.28
1/02/2016,2,10,47.15,47.15
1/02/2016,2,11,46.96,46.96
1/02/2016,2,12,46.53,42.11
1/02/2016,2,13,47.9,40.67
1/02/2016,2,14,47.53,42.67
1/02/2016,2,15,43.33,43.33
1/02/2016,2,16,47.9,42.33
1/02/2016,2,17,47.53,42.86
1/02/2016,2,18,46.69,45.74
1/02/2016,2,19,47.81,47.81
1/02/2016,2,20,52.77,52.77
1/02/2016,2,21,54.45,54.45
1/02/2016,2,22,53.55,53.55
1/02/2016,2,23,47.82,47.82
1/02/2016,2,24,41.67,41.67
1/02/2016,3,5,37.33,37.33
1/02/2016,3,6,36.4,36.4
1/02/2016,3,7,39.8,39.8
1/02/2016,3,8,45.3,45.3
1/02/2016,3,9,45.28,45.28
1/02/2016,3,10,44.26,44.26
1/02/2016,3,11,44.26,44.26
1/02/2016,3,12,46.53,42.86
1/02/2016,3,13,47.9,40.62
1/02/2016,3,14,46.53,43.71
1/02/2016,3,15,43.67,43.67
1/02/2016,3,16,47.9,43.1
1/02/2016,3,17,47.53,44
1/02/2016,3,18,46.69,46.3
1/02/2016,3,19,46.24,46.24
1/02/2016,3,20,52.55,52.55
1/02/2016,3,21,55,55
1/02/2016,3,22,52.55,52.55
1/02/2016,3,23,45.4,45.4
1/02/2016,3,24,42.86,42.86
1/02/2016,4,8,47.11,47.11
1/02/2016,4,9,46.28,46.28
1/02/2016,4,10,44.26,44.26
1/02/2016,4,11,44.26,44.26
1/02/2016,4,12,46.53,43.43
1/02/2016,4,13,47.9,41
1/02/2016,4,14,46.53,41.79
1/02/2016,4,15,41.77,41.77
1/02/2016,4,16,47.9,41.1
1/02/2016,4,17,47.53,43
1/02/2016,4,18,46.69,44.4
1/02/2016,4,19,45.09,45.09
1/02/2016,4,20,49.55,49.55
1/02/2016,4,21,52.94,52.94
1/02/2016,4,22,51.11,51.11
1/02/2016,4,23,44.69,44.69
1/02/2016,4,24,43,43
1/02/2016,5,12,46.53,44
1/02/2016,5,13,47.9,41.78
1/02/2016,5,14,46.53,44
1/02/2016,5,15,43.71,43.71
1/02/2016,5,16,47.9,43.67
1/02/2016,5,17,47.53,42
1/02/2016,5,18,46.69,43.3
1/02/2016,5,19,45.22,45.22
1/02/2016,5,20,50,50
1/02/2016,5,21,51.78,51.78
1/02/2016,5,22,50,50
1/02/2016,5,23,44.69,44.69
1/02/2016,5,24,43,43
1/02/2016,6,16,40,40
1/02/2016,6,17,40,40
1/02/2016,6,18,40,40
1/02/2016,6,19,40,40
1/02/2016,6,20,48,48
1/02/2016,6,21,49.78,49.78
1/02/2016,6,22,48,48
1/02/2016,6,23,42,42
1/02/2016,6,24,39,39
1/02/2016,7,22,41,41
1/02/2016,7,23,38,38
1/02/2016,7,24,30.93,30.93
2/02/2016,0,1,44.35,44.35
2/02/2016,0,2,38.96,38.96
2/02/2016,0,3,38,38
2/02/2016,0,4,37.31,37.31
2/02/2016,0,5,36.69,36.69
2/02/2016,0,6,38.01,38.01
2/02/2016,0,7,40.62,40.62
2/02/2016,0,8,42.35,42.35
2/02/2016,0,9,46.69,46.69
2/02/2016,0,10,47.65,47.65
2/02/2016,0,11,47.65,47.65
2/02/2016,0,12,47.19,47.19
2/02/2016,0,13,47.19,47.19
2/02/2016,0,14,47.19,47.19
2/02/2016,0,15,45.69,45.69
2/02/2016,0,16,45.4,45.4
2/02/2016,0,17,43.46,43.46
2/02/2016,0,18,40.62,40.62
2/02/2016,0,19,41.1,41.1
2/02/2016,0,20,45.69,45.69
2/02/2016,0,21,45.69,45.69
2/02/2016,0,22,43,43
2/02/2016,0,23,37.31,37.31
2/02/2016,0,24,33.53,33.53
2/02/2016,1,1,40.35,40.35
2/02/2016,1,2,33.75,33.75
2/02/2016,1,3,34,34
2/02/2016,1,4,33.75,33.75
2/02/2016,1,5,33.82,33.82
2/02/2016,1,6,36.2,36.2
2/02/2016,1,7,39.5,39.5
2/02/2016,1,8,40.35,40.35
2/02/2016,1,9,44.26,44.26
2/02/2016,1,10,45.15,45.15
2/02/2016,1,11,45,45
2/02/2016,1,12,45,45
2/02/2016,1,13,43,43
2/02/2016,1,14,44.25,44.25
2/02/2016,1,15,43,43
2/02/2016,1,16,43.4,43.4
2/02/2016,1,17,42.46,42.46
2/02/2016,1,18,40.12,40.12
2/02/2016,1,19,40.5,40.5
2/02/2016,1,20,41.67,41.67
2/02/2016,1,21,41.93,41.93
2/02/2016,1,22,41,41
2/02/2016,1,23,38,38
2/02/2016,1,24,33.85,33.85
2/02/2016,2,1,34,34
2/02/2016,2,2,33.75,33.75
2/02/2016,2,3,33.5,33.5
2/02/2016,2,4,32,32
2/02/2016,2,5,34.69,34.69
2/02/2016,2,6,34,34
2/02/2016,2,7,39.62,39.62
2/02/2016,2,8,41.35,41.35
2/02/2016,2,9,45.89,45.89
2/02/2016,2,10,45.89,45.89
2/02/2016,2,11,45.25,45.25
2/02/2016,2,12,45.11,45.11
2/02/2016,2,13,43,43
2/02/2016,2,14,44.73,44.73
2/02/2016,2,15,43.69,43.69
2/02/2016,2,16,44.33,44.33
2/02/2016,2,17,42.96,42.96
2/02/2016,2,18,40.57,40.57
2/02/2016,2,19,41,41
2/02/2016,2,20,43,43
2/02/2016,2,21,43.31,43.31
2/02/2016,2,22,42,42
2/02/2016,2,23,38.01,38.01
2/02/2016,2,24,34.6,34.6
2/02/2016,3,5,36.1,36.1
2/02/2016,3,6,36.15,36.15
2/02/2016,3,7,39.75,39.75
2/02/2016,3,8,37,37
2/02/2016,3,9,42.69,42.69
2/02/2016,3,10,43.65,43.65
2/02/2016,3,11,44.65,44.65
2/02/2016,3,12,42.4,42.4
2/02/2016,3,13,40.19,40.19
2/02/2016,3,14,40.7,40.7
2/02/2016,3,15,38.69,38.69
2/02/2016,3,16,40.39,40.39
2/02/2016,3,17,40,40
2/02/2016,3,18,38.62,38.62
2/02/2016,3,19,39.87,39.87
2/02/2016,3,20,41.19,41.19
2/02/2016,3,21,43.56,43.56
2/02/2016,3,22,42,42
2/02/2016,3,23,38.79,38.79
2/02/2016,3,24,35.1,35.1
2/02/2016,4,8,38.35,38.35
2/02/2016,4,9,41.99,41.99
2/02/2016,4,10,42.95,42.95
2/02/2016,4,11,45.89,45.89
2/02/2016,4,12,42.19,42.19
2/02/2016,4,13,39.99,39.99
2/02/2016,4,14,39.99,39.99
2/02/2016,4,15,36.1,36.1
2/02/2016,4,16,38.4,38.4
2/02/2016,4,17,43.46,43.46
2/02/2016,4,18,40.62,40.62
2/02/2016,4,19,41.71,41.71
2/02/2016,4,20,44.33,44.33
2/02/2016,4,21,45.11,45.11
2/02/2016,4,22,42.43,42.43
2/02/2016,4,23,37.31,37.31
2/02/2016,4,24,34,34
2/02/2016,5,12,47.11,47.11
2/02/2016,5,13,42.39,42.39
2/02/2016,5,14,40.01,40.01
2/02/2016,5,15,34.93,34.93
2/02/2016,5,16,38.4,38.4
2/02/2016,5,17,41.46,41.46
2/02/2016,5,18,40.63,40.63
2/02/2016,5,19,42.6,42.6
2/02/2016,5,20,45.69,45.69
2/02/2016,5,21,45.69,45.69
2/02/2016,5,22,43.56,43.56
2/02/2016,5,23,38.65,38.65
2/02/2016,5,24,33.56,33.56
2/02/2016,6,16,40.86,40.86
2/02/2016,6,17,39.46,39.46
2/02/2016,6,18,37.87,37.87
2/02/2016,6,19,39.35,39.35
2/02/2016,6,20,42.93,42.93
2/02/2016,6,21,42.93,42.93
2/02/2016,6,22,41,41
2/02/2016,6,23,36.56,36.56
2/02/2016,6,24,34,34
2/02/2016,7,22,43.39,43.39
2/02/2016,7,23,35.5,35.5
2/02/2016,7,24,35.1,35.1
3/02/2016,0,1,33.54,33.54
3/02/2016,0,2,32,32
3/02/2016,0,3,28,28
3/02/2016,0,4,27.69,27.69
3/02/2016,0,5,27,27
3/02/2016,0,6,27,27
3/02/2016,0,7,28.62,28.62
3/02/2016,0,8,35.94,35.94
3/02/2016,0,9,35.94,37.64
3/02/2016,0,10,36.44,37.1
3/02/2016,0,11,36.49,36.49
3/02/2016,0,12,36,36
3/02/2016,0,13,34.9,34.9
3/02/2016,0,14,36.69,36.69
3/02/2016,0,15,35.19,35.19
3/02/2016,0,16,33.54,33.54
3/02/2016,0,17,33.54,33.54
3/02/2016,0,18,33.54,33.54
3/02/2016,0,19,36.69,36.69
3/02/2016,0,20,36.19,36.19
3/02/2016,0,21,36.19,36.19
3/02/2016,0,22,34.06,34.06
3/02/2016,0,23,33.69,33.69
3/02/2016,0,24,32.3,32.3
3/02/2016,1,1,33.5,33.5
3/02/2016,1,2,32.2,32.2
3/02/2016,1,3,28.01,28.01
3/02/2016,1,4,27.18,27.18
3/02/2016,1,5,27,27
3/02/2016,1,6,25.5,25.5
3/02/2016,1,7,27.19,27.19
3/02/2016,1,8,33.92,33.92
3/02/2016,1,9,36.19,36.64
3/02/2016,1,10,33.45,35.6
3/02/2016,1,11,35.49,35.49
3/02/2016,1,12,35.1,35.1
3/02/2016,1,13,33.85,33.85
3/02/2016,1,14,34.12,34.12
3/02/2016,1,15,33.19,33.19
3/02/2016,1,16,32.5,32.5
3/02/2016,1,17,32.2,32.2
3/02/2016,1,18,32.5,32.5
3/02/2016,1,19,36.7,36.7
3/02/2016,1,20,35.19,35.19
3/02/2016,1,21,35.5,35.5
3/02/2016,1,22,35.06,35.06
3/02/2016,1,23,32.19,32.19
3/02/2016,1,24,28.3,28.3
3/02/2016,2,1,36.19,36.19
3/02/2016,2,2,34,34
3/02/2016,2,3,28.56,28.56
3/02/2016,2,4,27.19,27.19
3/02/2016,2,5,25,25
3/02/2016,2,6,24.26,24.26
3/02/2016,2,7,26.12,26.12
3/02/2016,2,8,31.82,31.82
3/02/2016,2,9,36.19,36.51
3/02/2016,2,10,36.99,36.99
3/02/2016,2,11,36.5,36.5
3/02/2016,2,12,34.5,34.5
3/02/2016,2,13,30.12,30.12
3/02/2016,2,14,32.29,32.29
3/02/2016,2,15,30.19,30.19
3/02/2016,2,16,28.55,28.55
3/02/2016,2,17,29.37,29.37
3/02/2016,2,18,32.54,32.54
3/02/2016,2,19,37.69,37.69
3/02/2016,2,20,36.74,36.74
3/02/2016,2,21,36.74,36.74
3/02/2016,2,22,36.19,36.19
3/02/2016,2,23,33.69,33.69
3/02/2016,2,24,28.8,28.8
3/02/2016,3,5,20.94,20.94
3/02/2016,3,6,20.59,20.59
3/02/2016,3,7,27.11,27.11
3/02/2016,3,8,34.01,34.01
3/02/2016,3,9,30.94,37.64
3/02/2016,3,10,36.48,37.86
3/02/2016,3,11,36.53,36.53
3/02/2016,3,12,36.19,36.19
3/02/2016,3,13,33.9,33.9
3/02/2016,3,14,30.69,30.69
3/02/2016,3,15,30.1,30.1
3/02/2016,3,16,29.54,29.54
3/02/2016,3,17,32.54,32.54
3/02/2016,3,18,34.9,34.9
3/02/2016,3,19,38.69,38.69
3/02/2016,3,20,36.79,36.79
3/02/2016,3,21,36.49,36.49
3/02/2016,3,22,35.94,35.94
3/02/2016,3,23,35.69,35.69
3/02/2016,3,24,31.3,31.3
3/02/2016,4,8,36.49,36.49
3/02/2016,4,9,35.96,39.75
3/02/2016,4,10,36.79,39.75
3/02/2016,4,11,39.71,39.71
3/02/2016,4,12,36.19,36.19
3/02/2016,4,13,35.69,35.69
3/02/2016,4,14,36.73,36.73
3/02/2016,4,15,35.69,35.69
3/02/2016,4,16,34.4,34.4
3/02/2016,4,17,34.4,34.4
3/02/2016,4,18,36.19,36.19
3/02/2016,4,19,39.71,39.71
3/02/2016,4,20,38.01,38.01
3/02/2016,4,21,36.79,36.79
3/02/2016,4,22,36.19,36.19
3/02/2016,4,23,36.19,36.19
3/02/2016,4,24,29.69,29.69
3/02/2016,5,12,37.33,37.33
3/02/2016,5,13,35,35
3/02/2016,5,14,36.79,36.79
3/02/2016,5,15,35.19,35.19
3/02/2016,5,16,32.79,32.79
3/02/2016,5,17,35.69,35.69
3/02/2016,5,18,36.19,36.19
3/02/2016,5,19,41.29,41.29
3/02/2016,5,20,39.98,39.98
3/02/2016,5,21,38.01,38.01
3/02/2016,5,22,36.19,36.19
3/02/2016,5,23,33.69,33.69
3/02/2016,5,24,32.3,32.3
3/02/2016,6,16,37.86,37.86
3/02/2016,6,17,39.04,39.04
3/02/2016,6,18,33.9,33.9
3/02/2016,6,19,41,41
3/02/2016,6,20,40.08,40.08
3/02/2016,6,21,40.5,40.5
3/02/2016,6,22,37.19,37.19
3/02/2016,6,23,34.5,34.5
3/02/2016,6,24,33.01,33.01
3/02/2016,7,22,38.96,38.96
3/02/2016,7,23,36.52,36.52
3/02/2016,7,24,33.07,33.07
4/02/2016,0,1,24.69,24.69
4/02/2016,0,2,20.01,20.01
4/02/2016,0,3,16.52,16.52
4/02/2016,0,4,16.99,16.99
4/02/2016,0,5,15,15
4/02/2016,0,6,20,20
4/02/2016,0,7,24.32,24.32
4/02/2016,0,8,33.54,33.54
4/02/2016,0,9,32.9,37.64
4/02/2016,0,10,37.5,37.5
4/02/2016,0,11,37.92,37.92
4/02/2016,0,12,37.92,37.92
4/02/2016,0,13,37.92,37.92
4/02/2016,0,14,39.9,39.9
4/02/2016,0,15,38.01,38.01
4/02/2016,0,16,38.14,38.14
4/02/2016,0,17,39.5,39.5
4/02/2016,0,18,39.9,39.9
4/02/2016,0,19,42.75,42.75
4/02/2016,0,20,45.69,45.69
4/02/2016,0,21,42.9,49.34
4/02/2016,0,22,41.35,47.33
4/02/2016,0,23,40.39,41
4/02/2016,0,24,37.92,37.92
4/02/2016,1,1,29.69,29.69
4/02/2016,1,2,25.01,25.01
4/02/2016,1,3,21.52,21.52
4/02/2016,1,4,17.98,17.98
4/02/2016,1,5,15.22,15
4/02/2016,1,6,20,20
4/02/2016,1,7,24.33,24.33
4/02/2016,1,8,31.04,31.04
4/02/2016,1,9,36.08,36.08
4/02/2016,1,10,36.5,36.5
4/02/2016,1,11,37,37
4/02/2016,1,12,36.3,36.3
4/02/2016,1,13,36.3,36.3
4/02/2016,1,14,38.7,38.7
4/02/2016,1,15,36.34,36.34
4/02/2016,1,16,37,37
4/02/2016,1,17,37.71,37.71
4/02/2016,1,18,37.9,37.9
4/02/2016,1,19,40.01,40.01
4/02/2016,1,20,42.49,42.49
4/02/2016,1,21,45,45
4/02/2016,1,22,42.33,42.33
4/02/2016,1,23,38.64,38.64
4/02/2016,1,24,37,37
4/02/2016,2,1,35.81,35.81
4/02/2016,2,2,35.01,35.01
4/02/2016,2,3,28.51,28.51
4/02/2016,2,4,25.76,25.76
4/02/2016,2,5,16.67,16.67
4/02/2016,2,6,23,23
4/02/2016,2,7,30.88,30.88
4/02/2016,2,8,32,32
4/02/2016,2,9,32.73,32.73
4/02/2016,2,10,36.38,36.38
4/02/2016,2,11,37.43,37.43
4/02/2016,2,12,36.92,36.92
4/02/2016,2,13,37.71,37.71
4/02/2016,2,14,39,39
4/02/2016,2,15,37.29,37.29
4/02/2016,2,16,37.43,37.43
4/02/2016,2,17,38.5,38.5
4/02/2016,2,18,38.83,38.83
4/02/2016,2,19,41.68,41.68
4/02/2016,2,20,44.67,44.67
4/02/2016,2,21,45,45
4/02/2016,2,22,42.33,42.33
4/02/2016,2,23,39.88,39.88
4/02/2016,2,24,37.92,37.92
4/02/2016,3,5,29,29
4/02/2016,3,6,25,25
4/02/2016,3,7,34.33,34.33
4/02/2016,3,8,35.82,35.82
4/02/2016,3,9,37.33,37.33
4/02/2016,3,10,37.57,37.57
4/02/2016,3,11,37.92,37.92
4/02/2016,3,12,37.29,37.29
4/02/2016,3,13,37.92,37.92
4/02/2016,3,14,39,39
4/02/2016,3,15,37.29,37.29
4/02/2016,3,16,37.71,37.71
4/02/2016,3,17,38.5,38.5
4/02/2016,3,18,38.9,38.9
4/02/2016,3,19,42,42
4/02/2016,3,20,45.14,45.14
4/02/2016,3,21,44.84,44.84
4/02/2016,3,22,42.83,42.83
4/02/2016,3,23,40.5,40.5
4/02/2016,3,24,37.92,37.92
4/02/2016,4,8,37,37
4/02/2016,4,9,38,38
4/02/2016,4,10,39.5,39.5
4/02/2016,4,11,39,39
4/02/2016,4,12,37.92,37.92
4/02/2016,4,13,37.92,37.92
4/02/2016,4,14,39,39
4/02/2016,4,15,37.01,37.01
4/02/2016,4,16,38.14,38.14
4/02/2016,4,17,39.29,39.29
4/02/2016,4,18,39.14,39.14
4/02/2016,4,19,42.4,42.4
4/02/2016,4,20,45.59,45.59
4/02/2016,4,21,44.34,44.34
4/02/2016,4,22,42.33,42.33
4/02/2016,4,23,40.5,40.5
4/02/2016,4,24,37.92,37.92
4/02/2016,5,12,39.5,39.5
4/02/2016,5,13,39.5,39.5
4/02/2016,5,14,38.5,38.5
4/02/2016,5,15,39.11,39.11
4/02/2016,5,16,38.04,38.04
4/02/2016,5,17,38.32,38.32
4/02/2016,5,18,37.53,37.53
4/02/2016,5,19,41,41
4/02/2016,5,20,43.56,43.56
4/02/2016,5,21,42,42
4/02/2016,5,22,40,40
4/02/2016,5,23,38.5,38.5
4/02/2016,5,24,36,36
4/02/2016,6,16,38.5,38.5
4/02/2016,6,17,36.5,36.5
4/02/2016,6,18,37.53,37.53
4/02/2016,6,19,41.1,41.1
4/02/2016,6,20,41.31,41.31
4/02/2016,6,21,40.5,40.5
4/02/2016,6,22,40.5,40.5
4/02/2016,6,23,39.5,39.5
4/02/2016,6,24,36.89,36.89
4/02/2016,7,22,35,35
4/02/2016,7,23,39.19,39.19
4/02/2016,7,24,37.92,37.92
5/02/2016,0,1,37.5,37.5
5/02/2016,0,2,32.4,32.4
5/02/2016,0,3,29.9,29.9
5/02/2016,0,4,29.6,29.6
5/02/2016,0,5,29.5,29.5
5/02/2016,0,6,30,30
5/02/2016,0,7,33.54,33.54
5/02/2016,0,8,38.27,38.27
5/02/2016,0,9,39,39
5/02/2016,0,10,40.21,40.21
5/02/2016,0,11,41,41
5/02/2016,0,12,40.1,40.1
5/02/2016,0,13,40.03,40.03
5/02/2016,0,14,41,41
5/02/2016,0,15,40.02,40.02
5/02/2016,0,16,39.33,39.33
5/02/2016,0,17,39.69,39.69
5/02/2016,0,18,40,40
5/02/2016,0,19,39.69,39.69
5/02/2016,0,20,44.5,44.5
5/02/2016,0,21,43.53,43.53
5/02/2016,0,22,40.77,40.77
5/02/2016,0,23,38,38
5/02/2016,0,24,37.5,37.5
5/02/2016,1,1,43,43
5/02/2016,1,2,40.31,40.31
5/02/2016,1,3,36.08,36.08
5/02/2016,1,4,33.39,33.39
5/02/2016,1,5,32,32
5/02/2016,1,6,34,34
5/02/2016,1,7,39.54,39.54
5/02/2016,1,8,41.8,41.8
5/02/2016,1,9,40.6,40.6
5/02/2016,1,10,40.21,40.21
5/02/2016,1,11,41.43,41.43
5/02/2016,1,12,40.33,40.33
5/02/2016,1,13,40.03,40.03
5/02/2016,1,14,41.8,41.8
5/02/2016,1,15,40.86,40.86
5/02/2016,1,16,40.6,40.6
5/02/2016,1,17,40.2,40.2
5/02/2016,1,18,40.03,40.03
5/02/2016,1,19,39.44,39.44
5/02/2016,1,20,43.5,43.5
5/02/2016,1,21,42.22,42.22
5/02/2016,1,22,40.74,40.74
5/02/2016,1,23,39.63,39.63
5/02/2016,1,24,38,38
5/02/2016,2,1,45,45
5/02/2016,2,2,40.31,40.31
5/02/2016,2,3,37.42,37.42
5/02/2016,2,4,32,32
5/02/2016,2,5,34.5,34.5
5/02/2016,2,6,32,32
5/02/2016,2,7,40,40
5/02/2016,2,8,42.39,42.39
5/02/2016,2,9,40.6,40.6
5/02/2016,2,10,40.36,40.36
5/02/2016,2,11,42,42
5/02/2016,2,12,40.25,40.25
5/02/2016,2,13,40.42,40.42
5/02/2016,2,14,41.15,41.15
5/02/2016,2,15,40.02,40.02
5/02/2016,2,16,39.33,39.33
5/02/2016,2,17,39.58,39.58
5/02/2016,2,18,40,40
5/02/2016,2,19,39.69,39.69
5/02/2016,2,20,44.65,44.65
5/02/2016,2,21,43.53,43.53
5/02/2016,2,22,40.77,40.77
5/02/2016,2,23,39,39
5/02/2016,2,24,38.25,38.25
5/02/2016,3,5,29.52,29.52
5/02/2016,3,6,31,31
5/02/2016,3,7,40,40
5/02/2016,3,8,41,41
5/02/2016,3,9,40.75,40.75
5/02/2016,3,10,40.7,40.7
5/02/2016,3,11,42.1,42.1
5/02/2016,3,12,40.6,40.6
5/02/2016,3,13,40.6,40.6
5/02/2016,3,14,41.11,41.11
5/02/2016,3,15,40.02,40.02
5/02/2016,3,16,39.33,39.33
5/02/2016,3,17,39.69,39.69
5/02/2016,3,18,40,40
5/02/2016,3,19,39.8,39.8
5/02/2016,3,20,45.5,45.5
5/02/2016,3,21,44.53,44.53
5/02/2016,3,22,41.77,41.77
5/02/2016,3,23,40,40
5/02/2016,3,24,39,39
5/02/2016,4,8,43.4,43.4
5/02/2016,4,9,43.75,43.75
5/02/2016,4,10,42,42
5/02/2016,4,11,46,46
5/02/2016,4,12,41.57,41.57
5/02/2016,4,13,40.6,40.6
5/02/2016,4,14,42.43,42.43
5/02/2016,4,15,41.43,41.43
5/02/2016,4,16,40.6,40.6
5/02/2016,4,17,40,40
5/02/2016,4,18,40.25,40.25
5/02/2016,4,19,40,40
5/02/2016,4,20,45.8,45.8
5/02/2016,4,21,45,45
5/02/2016,4,22,42,42
5/02/2016,4,23,40,40
5/02/2016,4,24,39.25,39.25
5/02/2016,5,12,45.1,45.1
5/02/2016,5,13,41.67,41.67
5/02/2016,5,14,44.63,44.63
5/02/2016,5,15,42.14,42.14
5/02/2016,5,16,41,41
5/02/2016,5,17,40.79,40.79
5/02/2016,5,18,40.5,40.5
5/02/2016,5,19,41,41
5/02/2016,5,20,47.25,47.25
5/02/2016,5,21,46.38,46.38
5/02/2016,5,22,43.76,43.76
5/02/2016,5,23,41,41
5/02/2016,5,24,40.31,40.31
5/02/2016,6,16,45,45
5/02/2016,6,17,44.69,44.69
5/02/2016,6,18,44.63,44.63
5/02/2016,6,19,44,44
5/02/2016,6,20,49.89,49.89
5/02/2016,6,21,47.88,47.88
5/02/2016,6,22,45,45
5/02/2016,6,23,40,40
5/02/2016,6,24,40.3,40.3
5/02/2016,7,22,40.77,40.77
5/02/2016,7,23,40,40
5/02/2016,7,24,41.25,41.25
6/02/2016,0,1,39,39
6/02/2016,0,2,32.4,32.4
6/02/2016,0,3,27.6,27.6
6/02/2016,0,4,27.9,27.9
6/02/2016,0,5,28,28
6/02/2016,0,6,27.6,27.6
6/02/2016,0,7,27.9,27.9
6/02/2016,0,8,24.3,24.3
6/02/2016,0,9,27.2,27.2
6/02/2016,0,10,35.94,35.94
6/02/2016,0,11,37.2,37.2
6/02/2016,0,12,36.69,36.69
6/02/2016,0,13,28.46,28.46
6/02/2016,0,14,29.1,29.1
6/02/2016,0,15,24.3,24.3
6/02/2016,0,16,20.01,20.01
6/02/2016,0,17,18.51,18.51
6/02/2016,0,18,20,20
6/02/2016,0,19,23.15,23.15
6/02/2016,0,20,27.6,27.6
6/02/2016,0,21,30,30
6/02/2016,0,22,30.01,30.01
6/02/2016,0,23,24.3,24.3
